Parallel {
Buy 8850  AUKV @ 91.77 #+15145559425
Buy 12640  AKZOY @ 97.75 #+15145557243
Buy 26210  AVAB @ 256.22 #+15145553281
Sell 16350  AVAB @ 257.61 #+15145555332
Buy 470  ABLE @ 16.77 #+15145559260
Sell 13630  AKZOY @ 97.89 #+15145554561
Buy 7150  AKZOY @ 97.67 #+15145551089
Sell 11300  AVAB @ 257.85 #+15145558302
Buy 9920  AVAB @ 254.59 #+15145558192
Sell 17410  AGOG @ 37.67 #+15145555683
Sell 75980  AUKV @ 206.37 #+15145555291
Sell 13920  AVAB @ 245.32 #+15145559363
Buy 45140  AUKV @ 205.31 #+15145554555
Buy 18590  AGOG @ 36.87 #+15145557434
Sell 4080  AKZOY @ 97.38 #+15145551956
Sell 19420  AVAB @ 245.78 #+15145557247
Buy 23060  AVAB @ 242.4 #+15145559757
Sell 8670  AKZOY @ 97.92 #+15145554765
Buy 3120  AKZOY @ 97.79 #+15145550306
Buy 400  ABLE @ 16.47 #+15145553288
Sell 6030  AKZOY @ 97.8 #+15145551895
Buy 34350  AUKV @ 205.62 #+15145553741
Buy 400  ABLE @ 16.29 #+15145554415
Buy 15710  AUKV @ 211.31 #+15145553439
Buy 21850  AVAB @ 229.93 #+15145558414
Sell 3600  AKZOY @ 97.54 #+15145556907
Buy 24050  AGOG @ 36.66 #+15145558741
Sell 140  ABLE @ 16.52 #+15145550164
Sell 26090  AVAB @ 237.73 #+15145554602
Buy 28440  AGOG @ 38.37 #+15145550413
Sell 29330  AVAB @ 237.92 #+15145558923
Sell 2480  AKZOY @ 97.6 #+15145559696
Buy 25680  AVAB @ 236.12 #+15145558005
Sell 20200  AGOG @ 37.29 #+15145555250
Sell 2400  AKZOY @ 98.13 #+15145556154
Sell 32020  AGOG @ 37.07 #+15145554980
Buy 15460  AVAB @ 226.77 #+15145558661
Buy 15800  AUKV @ 215.22 #+15145554513
Sell 1920  AKZOY @ 97.48 #+15145551230
Buy 170  ABLE @ 16.53 #+15145555519
Buy 2320  AKZOY @ 97.18 #+15145552952
Buy 360  ABLE @ 16.37 #+15145559635
Buy 7040  AKZOY @ 97.79 #+15145555052
Buy 22270  AUKV @ 216.02 #+15145559877
Sell 20000  AGOG @ 37.13 #+15145558272
Sell 15840  AVAB @ 227.04 #+15145557914
Buy 3120  AKZOY @ 97.45 #+15145551611
Buy 3230  AKZOY @ 97.17 #+15145556593
Sell 430  ABLE @ 16.29 #+15145559539
Sell 700  ABLE @ 16.15 #+15145553115
Buy 27950  AVAB @ 230.19 #+15145556835
Buy 680  ABLE @ 16.39 #+15145556940
Sell 14250  AGOG @ 37.34 #+15145555571
Buy 17300  AGOG @ 36.44 #+15145558628
Sell 3760  AKZOY @ 97 #+15145550946
Sell 600  ABLE @ 16.38 #+15145554731
Buy 28290  AVAB @ 233.74 #+15145551960
Sell 5150  AKZOY @ 97.36 #+15145553518
Buy 32190  AUKV @ 214.68 #+15145559362
Sell 28020  AGOG @ 37.95 #+15145552671
Sell 4430  AKZOY @ 97.24 #+15145552775
Sell 4350  AKZOY @ 97.25 #+15145555980
Buy 4910  AKZOY @ 97.26 #+15145555417
Sell 13150  AVAB @ 231.86 #+15145554672
Buy 12400  AKZOY @ 97.56 #+15145552776
Sell 750  ABLE @ 16.66 #+15145553711
Buy 26450  AGOG @ 35.03 #+15145553549
Sell 20990  AGOG @ 35.6 #+15145557855
Buy 590  ABLE @ 16.51 #+15145555397
Buy 20290  AGOG @ 35.52 #+15145558236
Sell 500  ABLE @ 16.49 #+15145558421
Sell 4800  AKZOY @ 98.24 #+15145555386
Sell 20620  AVAB @ 227.86 #+15145556951
Sell 38800  AVAB @ 224.19 #+15145554453
Sell 640  ABLE @ 16.29 #+15145555303
Buy 20290  AGOG @ 36.47 #+15145557046
Buy 710  ABLE @ 16.22 #+15145554351
Buy 42690  AVAB @ 224.96 #+15145555647
Buy 18470  AGOG @ 36.65 #+15145559559
Sell 690  ABLE @ 16.14 #+15145551531
Buy 20000  AGOG @ 37.33 #+15145557198
Buy 17390  AVAB @ 235.11 #+15145553351
Sell 21490  AGOG @ 36.72 #+15145557860
Sell 26580  AGOG @ 36.54 #+15145551681
Sell 530  ABLE @ 16.11 #+15145557850
Buy 580  ABLE @ 15.76 #+15145553908
Buy 41470  AUKV @ 212.7 #+15145559842
Buy 30870  AGOG @ 36.68 #+15145555200
Sell 18390  AUKV @ 210.96 #+15145557601
Sell 32790  AUKV @ 210.33 #+15145554748
Sell 9040  AKZOY @ 97.91 #+15145552028
Buy 24120  AVAB @ 230.39 #+15145556827
Buy 11910  AVAB @ 231.44 #+15145558468
Sell 5360  AKZOY @ 97.89 #+15145556782
Buy 27280  AGOG @ 35.67 #+15145550290
Buy 50800  AUKV @ 201.93 #+15145555374
Sell 44880  AUKV @ 200.9 #+15145554564
Buy 530  ABLE @ 15.57 #+15145551021
Buy 610  ABLE @ 15.46 #+15145553525
Buy 33120  AGOG @ 35.19 #+15145554750
Sell 500  ABLE @ 15.35 #+15145551453
Buy 2880  AKZOY @ 97.82 #+15145559359
Sell 520  ABLE @ 15.22 #+15145558210
Sell 13040  AVAB @ 228.78 #+15145551277
Buy 31400  AVAB @ 226.38 #+15145559442
Buy 6110  AKZOY @ 97.14 #+15145552747
Sell 5040  AKZOY @ 97.23 #+15145556375
Buy 22020  AGOG @ 36.01 #+15145550757
Sell 210  ABLE @ 15.04 #+15145551399
Sell 410  ABLE @ 15.19 #+15145554079
Buy 50140  AUKV @ 204.21 #+15145550249
Buy 7470  AKZOY @ 96.33 #+15145553929
Buy 18630  AGOG @ 36.18 #+15145557107
Buy 7040  AKZOY @ 96.33 #+15145557469
Sell 28140  AVAB @ 222.56 #+15145553305
Buy 10480  AKZOY @ 95.86 #+15145553178
Buy 18190  AVAB @ 229.55 #+15145559615
Buy 18600  AVAB @ 223.67 #+15145556990
Sell 43650  AUKV @ 205.14 #+15145552393
Sell 16210  AGOG @ 37.41 #+15145550183
Buy 12000  AGOG @ 37.55 #+15145557643
Sell 14970  AVAB @ 226.99 #+15145559958
Sell 6800  AKZOY @ 96.19 #+15145551906
Sell 18830  AVAB @ 235.85 #+15145555282
Sell 10060  AGOG @ 34.66 #+15145556189
Buy 41840  AUKV @ 203.15 #+15145551140
Buy 16990  AVAB @ 245.52 #+15145554810
Sell 11640  AGOG @ 37.45 #+15145555113
Buy 30150  AUKV @ 198.51 #+15145555216
Buy 16960  AUKV @ 197.03 #+15145558198
Sell 14320  AGOG @ 39.02 #+15145555848
Sell 9570  AGOG @ 39.29 #+15145558782
Buy 10840  AUKV @ 199.46 #+15145557003
Sell 15610  AGOG @ 37.66 #+15145559004
Buy 9060  AUKV @ 206.77 #+15145551912
Buy 74540  AVAB @ 244.48 #+15145552372
Buy 19310  AUKV @ 209.28 #+15145553244
Buy 430  ABLE @ 15.14 #+15145555899
Sell 7740  AGOG @ 37.15 #+15145552939
Sell 4270  AKZOY @ 96.01 #+15145552529
Buy 4640  AKZOY @ 96.08 #+15145555961
Buy 5310  AKZOY @ 95.52 #+15145551632
Sell 11490  AGOG @ 37.63 #+15145557118
Sell 14500  AGOG @ 38.21 #+15145559370
Sell 6000  AKZOY @ 95.55 #+15145550443
Buy 470  ABLE @ 15.28 #+15145550746
Buy 18850  AGOG @ 33.92 #+15145550801
Sell 590  ABLE @ 15.26 #+15145554767
Sell 9690  AVAB @ 244.45 #+15145554840
Sell 17270  AGOG @ 37.2 #+15145558849
Buy 4670  AKZOY @ 95.3 #+15145551584
Buy 3470  AKZOY @ 95.07 #+15145554428
Sell 20860  AVAB @ 248.66 #+15145551408
Buy 3200  AKZOY @ 94.86 #+15145556344
Buy 17820  AVAB @ 256.29 #+15145551723
Buy 2720  AKZOY @ 95.27 #+15145554817
Sell 510  ABLE @ 15.29 #+15145557497
Buy 33530  AVAB @ 247.8 #+15145557625
Buy 3520  AKZOY @ 95.5 #+15145550237
Sell 410  ABLE @ 15.54 #+15145554382
Sell 4320  AKZOY @ 95.56 #+15145551828
Buy 520  ABLE @ 15.79 #+15145550616
Buy 2800  AKZOY @ 96.21 #+15145553524
Buy 12220  AUKV @ 197 #+15145557602
Sell 1840  AKZOY @ 96.28 #+15145553669
Sell 18260  AUKV @ 194.42 #+15145551236
Buy 470  ABLE @ 16.01 #+15145557835
Sell 33690  AVAB @ 243.62 #+15145553524
Sell 1840  AKZOY @ 96.77 #+15145550654
Sell 15430  AVAB @ 236.51 #+15145557123
Buy 30490  AUKV @ 190.49 #+15145555339
Sell 20290  AGOG @ 36.42 #+15145550117
Sell 12050  AVAB @ 233.05 #+15145557366
Buy 19430  AVAB @ 239.18 #+15145558912
Buy 8960  AVAB @ 230.69 #+15145556781
Buy 2910  AKZOY @ 97.16 #+15145555259
Sell 1870  AKZOY @ 96.71 #+15145551013
Buy 13080  AVAB @ 238.81 #+15145550946
Buy 3920  AKZOY @ 96.93 #+15145551312
Sell 20970  AGOG @ 36.81 #+15145557888
Buy 21260  AUKV @ 188.31 #+15145551940
Sell 20720  AUKV @ 187.51 #+15145551270
Sell 5360  AKZOY @ 97.34 #+15145554801
Sell 450  ABLE @ 16.03 #+15145555602
Sell 21920  AUKV @ 178.17 #+15145550352
Buy 5630  AKZOY @ 97.59 #+15145556466
Buy 4190  AKZOY @ 97.49 #+15145552101
Buy 520  ABLE @ 16.04 #+15145555360
Buy 17210  AUKV @ 182.09 #+15145552139
Buy 590  ABLE @ 16.15 #+15145556860
Buy 480  ABLE @ 16.04 #+15145552489
Sell 830  ABLE @ 16.06 #+15145559476
Sell 16520  AGOG @ 37.71 #+15145556641
Sell 550  ABLE @ 15.91 #+15145558064
Buy 13100  AVAB @ 234.53 #+15145557266
Sell 22410  AVAB @ 234.03 #+15145550865
Sell 31650  AGOG @ 37.57 #+15145551399
Sell 2480  AKZOY @ 97.69 #+15145552509
Buy 15360  AUKV @ 175.51 #+15145556202
Sell 16620  AGOG @ 37.5 #+15145558613
Sell 14650  AGOG @ 34.73 #+15145558582
Sell 15640  AGOG @ 35.25 #+15145554895
Buy 560  ABLE @ 16.05 #+15145558158
Sell 26500  AVAB @ 229.55 #+15145553630
Buy 620  ABLE @ 16.29 #+15145554916
Buy 12100  AUKV @ 176.41 #+15145558385
Buy 26760  AVAB @ 233.2 #+15145554995
Sell 510  ABLE @ 16.15 #+15145557962
Sell 26360  AVAB @ 234.09 #+15145553700
Buy 29840  AVAB @ 228.37 #+15145555496
Sell 580  ABLE @ 16.04 #+15145559135
Sell 41920  AVAB @ 230.09 #+15145555784
Sell 11170  AGOG @ 37.98 #+15145550734
Buy 480  ABLE @ 15.91 #+15145557121
Sell 2080  AKZOY @ 97.76 #+15145553536
Buy 2430  AKZOY @ 97.46 #+15145556887
Buy 14770  AGOG @ 37.57 #+15145550437
Sell 15820  AUKV @ 175.17 #+15145555555
Buy 650  ABLE @ 15.93 #+15145556904
Sell 4880  AKZOY @ 97.82 #+15145556873
Sell 510  ABLE @ 15.96 #+15145558792
Buy 2160  AKZOY @ 97.65 #+15145550589
Buy 41020  AVAB @ 243.21 #+15145552357
Sell 15060  AGOG @ 38.66 #+15145551844
Sell 34940  AVAB @ 246.7 #+15145553782
Buy 690  ABLE @ 15.99 #+15145555684
Sell 21280  AGOG @ 37.82 #+15145552051
Buy 500  ABLE @ 16.21 #+15145556831
Buy 540  ABLE @ 16.31 #+15145552322
Buy 1200  AKZOY @ 96.92 #+15145555855
Sell 600  ABLE @ 16.4 #+15145558524
Buy 560  ABLE @ 16.79 #+15145558854
Buy 24100  AGOG @ 37.44 #+15145556952
Sell 19660  AVAB @ 242.51 #+15145552362
Sell 2320  AKZOY @ 96.47 #+15145555288
Sell 2110  AKZOY @ 96.51 #+15145551435
Buy 29600  AUKV @ 175.94 #+15145550699
Buy 54010  AGOG @ 38.65 #+15145559153
Buy 34340  AGOG @ 36.65 #+15145551506
Sell 28680  AGOG @ 37.99 #+15145555587
Sell 57180  AUKV @ 174.86 #+15145555995
Buy 2080  AKZOY @ 96.56 #+15145556941
Sell 20590  AVAB @ 246.47 #+15145559599
Sell 29910  AGOG @ 38.41 #+15145559578
Sell 19040  AGOG @ 38.7 #+15145554746
Sell 520  ABLE @ 16.77 #+15145556519
Sell 30940  AUKV @ 175.83 #+15145553886
Sell 25460  AGOG @ 37.99 #+15145550280
Buy 1790  AKZOY @ 96.48 #+15145556165
Sell 690  ABLE @ 16.86 #+15145553584
Buy 1920  AKZOY @ 96.7 #+15145555269
Sell 24820  AVAB @ 238.13 #+15145554727
Sell 3470  AKZOY @ 96.62 #+15145554842
Buy 3230  AKZOY @ 96.66 #+15145556038
Buy 950  ABLE @ 16.91 #+15145556811
Buy 27130  AVAB @ 232.36 #+15145557180
Buy 2030  AKZOY @ 95.3 #+15145556442
Buy 20550  AVAB @ 239.86 #+15145552085
Sell 2400  AKZOY @ 95.34 #+15145558777
Buy 31010  AVAB @ 232.38 #+15145556789
Sell 1690  ABLE @ 17.05 #+15145555291
Sell 1150  ABLE @ 17.09 #+15145552011
Sell 5790  AKZOY @ 95.14 #+15145558569
Sell 19830  AUKV @ 173.21 #+15145552968
Buy 5600  AKZOY @ 95.31 #+15145551867
Buy 19220  AGOG @ 38.17 #+15145554404
Buy 18840  AUKV @ 174.18 #+15145558386
Buy 460  ABLE @ 16.66 #+15145550836
Sell 43000  AVAB @ 229.06 #+15145550568
Sell 5730  AUKV @ 178.42 #+15145553132
Buy 4560  AKZOY @ 95.63 #+15145553189
Buy 1790  AKZOY @ 95.73 #+15145557796
Buy 20520  AGOG @ 37.7 #+15145552159
Sell 10800  AUKV @ 178.39 #+15145551886
Sell 23100  AGOG @ 37.5 #+15145555066
Buy 16480  AGOG @ 38.41 #+15145558961
Buy 5920  AKZOY @ 95.85 #+15145551698
Sell 7510  AUKV @ 176.7 #+15145559737
Buy 480  ABLE @ 16.67 #+15145554416
Buy 450  ABLE @ 16.66 #+15145552635
Buy 750  ABLE @ 16.88 #+15145550032
Buy 640  ABLE @ 16.97 #+15145556222
Buy 5120  AKZOY @ 96.25 #+15145556220
Buy 3790  AKZOY @ 96.59 #+15145552062
Sell 530  ABLE @ 16.65 #+15145550038
Sell 380  ABLE @ 16.78 #+15145558889
Buy 4000  AKZOY @ 96.78 #+15145550641
Sell 6620  AUKV @ 181.42 #+15145555505
Buy 3840  AKZOY @ 96.08 #+15145558831
Buy 10010  AUKV @ 177.08 #+15145556392
Sell 4160  AKZOY @ 96.23 #+15145558972
Buy 740  ABLE @ 16.82 #+15145550980
Sell 6590  AKZOY @ 95.68 #+15145557705
Buy 740  ABLE @ 16.84 #+15145552930
Buy 4990  AKZOY @ 95.89 #+15145550785
Buy 18870  AGOG @ 35.95 #+15145557160
Buy 10980  AGOG @ 35.62 #+15145551461
Buy 30370  AVAB @ 220.4 #+15145559183
Buy 32360  AVAB @ 210.33 #+15145557206
Buy 790  ABLE @ 16.96 #+15145552525
Buy 46160  AVAB @ 201.69 #+15145559072
Sell 38590  AVAB @ 197.53 #+15145553393
Buy 37640  AVAB @ 198.51 #+15145550351
Buy 700  ABLE @ 16.84 #+15145554294
Buy 35440  AVAB @ 199.54 #+15145559468
Sell 13770  AGOG @ 36.42 #+15145550990
Sell 570  ABLE @ 17.06 #+15145551160
Buy 500  ABLE @ 17.22 #+15145557811
Buy 26610  AVAB @ 200.67 #+15145557504
Buy 650  ABLE @ 17.12 #+15145552651
Sell 7360  AKZOY @ 95.7 #+15145557402
Buy 57580  AVAB @ 202.13 #+15145557594
Sell 750  ABLE @ 17.05 #+15145550473
Sell 65960  AVAB @ 200.19 #+15145551732
Buy 69400  AVAB @ 206.37 #+15145556670
Sell 53820  AVAB @ 205.31 #+15145557214
Buy 37650  AVAB @ 205.62 #+15145558368
Buy 10650  AUKV @ 174.46 #+15145553357
Buy 16530  AVAB @ 211.31 #+15145555436
Sell 8490  AGOG @ 36.56 #+15145553697
Buy 10000  AKZOY @ 95.65 #+15145559639
Sell 18160  AGOG @ 35.93 #+15145554763
Buy 18480  AVAB @ 215.22 #+15145558138
Buy 14180  AVAB @ 216.02 #+15145557579
Buy 37380  AVAB @ 214.68 #+15145554127
Sell 5730  AUKV @ 168.74 #+15145558442
Sell 16710  AGOG @ 36.02 #+15145559189
Sell 14950  AGOG @ 36.7 #+15145551455
Sell 11100  AUKV @ 167.3 #+15145555743
Buy 790  ABLE @ 17.03 #+15145558735
Buy 730  ABLE @ 16.84 #+15145553048
Buy 940  ABLE @ 16.79 #+15145555219
Sell 7080  AUKV @ 172.68 #+15145559998
Sell 9440  AKZOY @ 95.31 #+15145559030
Buy 7540  AUKV @ 176.17 #+15145559473
Sell 830  ABLE @ 16.69 #+15145557401
Sell 4670  AUKV @ 172.81 #+15145550020
Buy 6720  AKZOY @ 95.44 #+15145556715
Buy 900  ABLE @ 16.76 #+15145557843
Sell 5390  AKZOY @ 95.68 #+15145553971
Buy 6350  AKZOY @ 95.78 #+15145558856
Buy 9910  AUKV @ 171.81 #+15145558663
Buy 8530  AUKV @ 171.52 #+15145551263
Sell 5710  AKZOY @ 95.83 #+15145551093
Buy 38900  AVAB @ 212.7 #+15145554762
Sell 26410  AVAB @ 210.96 #+15145555656
Buy 19380  AGOG @ 34.97 #+15145553008
Buy 11290  AUKV @ 170.41 #+15145559007
Sell 25760  AVAB @ 210.33 #+15145552617
Sell 49340  AVAB @ 201.93 #+15145556327
Buy 780  ABLE @ 16.74 #+15145558302
Sell 730  ABLE @ 16.73 #+15145558412
Sell 40910  AVAB @ 200.9 #+15145557563
Sell 16240  AGOG @ 34.78 #+15145554088
Buy 720  ABLE @ 16.72 #+15145553559
Sell 45640  AVAB @ 204.21 #+15145559653
Sell 21550  AGOG @ 35.88 #+15145556678
Buy 7600  AKZOY @ 96.21 #+15145558750
Buy 8320  AKZOY @ 97.86 #+15145550505
Buy 44170  AVAB @ 205.14 #+15145554255
Buy 7550  AKZOY @ 98.04 #+15145550209
Buy 43710  AVAB @ 203.15 #+15145555142
Buy 970  ABLE @ 16.81 #+15145556566
Sell 730  ABLE @ 16.73 #+15145557135
Sell 31660  AVAB @ 198.51 #+15145557750
Buy 5710  AKZOY @ 97.95 #+15145554999
Sell 810  ABLE @ 16.61 #+15145556102
Buy 12610  AUKV @ 168.97 #+15145552325
Buy 19080  AVAB @ 197.03 #+15145550449
Sell 29580  AGOG @ 34.04 #+15145552367
Buy 920  ABLE @ 16.49 #+15145553378
Buy 4240  AKZOY @ 98.1 #+15145558966
Buy 780  ABLE @ 16.47 #+15145550795
Sell 18650  AUKV @ 171.71 #+15145555889
Buy 6880  AKZOY @ 98.02 #+15145559462
Sell 5520  AKZOY @ 98.07 #+15145550109
Buy 19720  AGOG @ 37.37 #+15145552104
Buy 5870  AUKV @ 168.45 #+15145550007
Buy 980  ABLE @ 16.55 #+15145552681
Buy 1080  ABLE @ 16.46 #+15145557007
Buy 8240  AKZOY @ 97.82 #+15145552432
Sell 2880  AKZOY @ 98.6 #+15145556062
Sell 6080  AVAB @ 199.46 #+15145553663
Buy 5150  AKZOY @ 98.61 #+15145557871
Buy 1240  ABLE @ 16.28 #+15145553311
Buy 6550  AUKV @ 167.07 #+15145552266
Buy 8150  AVAB @ 206.77 #+15145554917
Buy 14060  AVAB @ 209.28 #+15145551082
Sell 9830  AUKV @ 164.33 #+15145551362
Buy 18360  AVAB @ 197 #+15145551371
Buy 420  ABLE @ 16.11 #+15145557065
Buy 15670  AGOG @ 33.98 #+15145552483
Buy 18270  AGOG @ 35.15 #+15145558361
Buy 11620  AUKV @ 163.92 #+15145552603
Buy 20570  AGOG @ 35.03 #+15145553546
Buy 24340  AVAB @ 194.42 #+15145552920
Buy 17280  AGOG @ 35.43 #+15145558360
Buy 33040  AVAB @ 190.49 #+15145559078
Buy 28810  AVAB @ 188.31 #+15145558779
Sell 550  ABLE @ 16 #+15145559079
Buy 4430  AKZOY @ 98.68 #+15145552490
Buy 19230  AVAB @ 187.51 #+15145554603
Sell 380  ABLE @ 15.8 #+15145554973
Buy 19360  AGOG @ 32.27 #+15145557104
Buy 6510  AKZOY @ 98.5 #+15145556703
Sell 16190  AGOG @ 34.99 #+15145557148
Sell 3500  AUKV @ 159.97 #+15145556679
Buy 20850  AGOG @ 35.22 #+15145553825
Sell 7950  AKZOY @ 98.12 #+15145555089
Sell 8640  AKZOY @ 97.72 #+15145557679
Sell 23730  AVAB @ 178.17 #+15145555381
Sell 18840  AGOG @ 35.15 #+15145554669
Sell 550  ABLE @ 15.85 #+15145557279
Buy 5520  AKZOY @ 97.9 #+15145556399
Sell 510  ABLE @ 16.14 #+15145552753
Sell 2880  AUKV @ 158.65 #+15145557753
Buy 8880  AKZOY @ 97.38 #+15145556837
Sell 17530  AGOG @ 34.94 #+15145558412
Sell 4990  AKZOY @ 97.17 #+15145550254
Buy 4240  AKZOY @ 96.88 #+15145551961
Sell 4080  AKZOY @ 97.1 #+15145550048
Sell 18170  AVAB @ 182.09 #+15145553241
Sell 6110  AKZOY @ 96.76 #+15145556865
Sell 13780  AVAB @ 175.51 #+15145555859
Buy 740  ABLE @ 16.13 #+15145559554
Buy 15720  AVAB @ 176.41 #+15145556383
Sell 7700  AUKV @ 156.91 #+15145558371
Buy 3280  AUKV @ 162.07 #+15145555603
Buy 20850  AGOG @ 35.9 #+15145557979
Sell 510  ABLE @ 15.74 #+15145550550
Buy 10870  AUKV @ 158.65 #+15145559215
Sell 4190  AKZOY @ 97.03 #+15145553111
Sell 6470  AGOG @ 35.46 #+15145553970
Sell 11170  AUKV @ 157.99 #+15145558516
Buy 480  ABLE @ 15.74 #+15145553795
Sell 25370  AGOG @ 34.1 #+15145555346
Buy 630  ABLE @ 15.51 #+15145552220
Buy 9280  AUKV @ 159.86 #+15145552922
Sell 5070  AKZOY @ 97.25 #+15145559938
Buy 4310  AUKV @ 156.53 #+15145557875
Buy 22860  AGOG @ 34.98 #+15145555074
Buy 18280  AVAB @ 175.17 #+15145555553
Buy 24670  AGOG @ 34.49 #+15145551671
Buy 680  ABLE @ 15.23 #+15145553197
Buy 4890  AUKV @ 160.54 #+15145555092
Buy 360  ABLE @ 15.08 #+15145550795
Buy 20220  AGOG @ 34.37 #+15145551147
Sell 21760  AGOG @ 31.81 #+15145552477
Buy 5310  AKZOY @ 97.14 #+15145558376
Buy 32470  AVAB @ 175.94 #+15145557046
Sell 450  ABLE @ 15.16 #+15145559921
Buy 510  ABLE @ 15.22 #+15145557467
Sell 460  ABLE @ 15.3 #+15145559130
Sell 420  ABLE @ 15.31 #+15145556689
Buy 460  ABLE @ 15.29 #+15145555987
Buy 4910  AKZOY @ 96.84 #+15145558097
Sell 6080  AUKV @ 159.15 #+15145558678
Sell 6110  AKZOY @ 96.71 #+15145558044
Buy 60820  AVAB @ 174.86 #+15145551834
Buy 8580  AUKV @ 161.49 #+15145557957
Buy 520  ABLE @ 15.08 #+15145550377
Sell 37940  AGOG @ 33.5 #+15145556866
Buy 2880  AKZOY @ 96.24 #+15145559094
Buy 35240  AGOG @ 33.57 #+15145557062
Sell 2400  AKZOY @ 95.72 #+15145551865
Sell 32330  AVAB @ 175.83 #+15145558985
Buy 42200  AGOG @ 32.87 #+15145556579
Sell 740  ABLE @ 15.24 #+15145552255
Sell 11310  AUKV @ 168.18 #+15145556509
Buy 2160  AKZOY @ 95.85 #+15145555070
Buy 18730  AGOG @ 33.56 #+15145550884
Buy 700  ABLE @ 15.05 #+15145556204
Sell 19290  AGOG @ 33.94 #+15145557784
Buy 2510  AKZOY @ 95.67 #+15145556784
Buy 580  ABLE @ 14.95 #+15145550070
Buy 10140  AUKV @ 169.62 #+15145553006
Buy 19100  AVAB @ 173.21 #+15145555479
Buy 640  ABLE @ 14.89 #+15145557250
Sell 18510  AVAB @ 174.18 #+15145552353
Buy 800  ABLE @ 15.16 #+15145556427
Sell 2320  AKZOY @ 95.7 #+15145552751
Buy 660  ABLE @ 15.1 #+15145553631
Buy 2670  AKZOY @ 95.84 #+15145554277
Sell 720  ABLE @ 15.02 #+15145553186
Buy 3280  AKZOY @ 95.95 #+15145553500
Buy 21970  AGOG @ 35 #+15145552455
Sell 11880  AVAB @ 178.42 #+15145559838
Buy 5500  AVAB @ 178.39 #+15145559906
Sell 4080  AKZOY @ 95.56 #+15145557329
Buy 640  ABLE @ 14.88 #+15145557466
Buy 9930  AVAB @ 176.7 #+15145550394
Buy 2880  AKZOY @ 95.73 #+15145553234
Sell 19690  AGOG @ 34.47 #+15145554611
Buy 4070  AVAB @ 181.42 #+15145558618
Buy 620  ABLE @ 14.91 #+15145551877
Sell 580  ABLE @ 14.79 #+15145556092
Sell 530  ABLE @ 14.59 #+15145553232
Buy 3450  AUKV @ 170.38 #+15145559777
Sell 6260  AVAB @ 177.08 #+15145554427
Buy 5150  AVAB @ 174.46 #+15145551709
Buy 17050  AGOG @ 33.67 #+15145551371
Buy 5010  AUKV @ 170.59 #+15145551226
Buy 8300  AUKV @ 168.85 #+15145550499
Sell 6250  AVAB @ 168.74 #+15145558665
Buy 8080  AVAB @ 167.3 #+15145550026
Sell 870  ABLE @ 14.49 #+15145550234
Sell 18210  AGOG @ 34.02 #+15145558252
Buy 2990  AKZOY @ 94.95 #+15145559494
Sell 23250  AGOG @ 34.52 #+15145559493
Buy 700  ABLE @ 14.64 #+15145556591
Buy 2910  AKZOY @ 95.49 #+15145559203
Buy 2750  AKZOY @ 95.92 #+15145555827
Buy 15050  AGOG @ 34.62 #+15145557666
Sell 17290  AGOG @ 36.19 #+15145555301
Sell 7010  AUKV @ 165.67 #+15145556076
Buy 7780  AUKV @ 161.57 #+15145550668
Sell 21360  AGOG @ 35.02 #+15145559778
Buy 3120  AKZOY @ 96.11 #+15145559695
Buy 3520  AKZOY @ 95.67 #+15145553372
Buy 850  ABLE @ 14.66 #+15145552378
Buy 6140  AVAB @ 172.68 #+15145558672
Buy 19390  AGOG @ 34.36 #+15145555992
Buy 7270  AVAB @ 176.17 #+15145554360
Buy 4320  AKZOY @ 95.83 #+15145555044
Buy 1350  ABLE @ 14.61 #+15145555707
Sell 33250  AGOG @ 35.16 #+15145556205
Buy 880  ABLE @ 14.7 #+15145557342
Buy 5980  AVAB @ 172.81 #+15145555699
Sell 8400  AKZOY @ 95.56 #+15145552716
Sell 10020  AUKV @ 161.03 #+15145559283
Buy 790  ABLE @ 14.66 #+15145551568
Sell 3230  AVAB @ 171.81 #+15145552530
Sell 7920  AVAB @ 171.52 #+15145555407
Sell 5500  AUKV @ 160.39 #+15145557246
Buy 640  ABLE @ 14.64 #+15145554164
Sell 450  ABLE @ 14.65 #+15145557994
Buy 750  ABLE @ 14.57 #+15145550849
Sell 3470  AKZOY @ 95.6 #+15145557182
Buy 11180  AVAB @ 170.41 #+15145557952
Sell 5180  AUKV @ 158.57 #+15145550572
Sell 670  ABLE @ 14.76 #+15145556953
Sell 4830  AKZOY @ 95.88 #+15145554711
Sell 9830  AUKV @ 158.27 #+15145550249
Buy 4830  AKZOY @ 95.98 #+15145557394
Buy 16080  AVAB @ 168.97 #+15145551694
Sell 27780  AGOG @ 34.52 #+15145554329
Buy 9180  AUKV @ 151.96 #+15145555438
Buy 3840  AKZOY @ 95.72 #+15145556690
Sell 25860  AGOG @ 39.34 #+15145558524
Buy 6830  AUKV @ 148.93 #+15145556740
Buy 9680  AUKV @ 149.17 #+15145551209
Buy 13330  AVAB @ 171.71 #+15145555819
Buy 17490  AGOG @ 37.11 #+15145551915
Sell 2990  AKZOY @ 95.78 #+15145554348
Buy 9790  AVAB @ 168.45 #+15145554722
Buy 580  ABLE @ 14.69 #+15145554368
Sell 28780  AGOG @ 33.93 #+15145553657
Buy 760  ABLE @ 14.66 #+15145556697
Sell 6540  AUKV @ 150.89 #+15145553220
